fire_id,date,origin_latitude,origin_longitude,destination_latitude,destination_longitude,crew,distance_km,duration_min,GACC
9052758,2018-08-02 19:30:00,42.07,-114.62,39.9310666,-120.8131449,Feather River IHC,787.7761999999999,607.4416666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,41.8351867,-122.8520587,Klamath IHC,1115.4113,829.355,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,40.4217266,-120.7028841,Lassen IHC,806.1473000000001,593.0283333333333,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,40.4645895,-123.5313635,Mad River IHC,1117.4272,863.1216666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,39.3750411,-122.5445485,Mendocino IHC,978.5972,753.8416666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,41.4450638,-120.8683401,Modoc IHC,967.3981,706.6800000000001,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,39.9772934,-120.939766,Plumas IHC,798.9771,596.9833333333333,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,40.5163568,-122.2987907,Redding IHC,978.2383,729.9266666666666,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,41.5878067,-123.0989695,Salmon River IHC,1121.8632,846.8516666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,40.869191,-122.3892231,Shasta Lake IHC,1020.2618,762.1366666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,41.778856,-123.896942,Smith River IHC,1316.066,1049.2066666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,39.4396096,-121.0709592,Tahoe IHC,833.2664,618.7766666666666,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,38.9325805,-119.9732314,Tallac IHC,738.4963,564.5966666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,40.3634499,-122.9656552,Trinity IHC,1049.7561,800.7133333333334,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,39.3340879,-120.1717633,Truckee IHC,717.5424,525.8316666666667,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,40.8881377,-123.5862602,Ukonom IHC,1132.4041000000002,839.5699999999999,Northern California
9052758,2018-08-02 19:30:00,42.07,-114.62,46.0245451,-114.1783168,Bitterroot Interagency Hotshot Crew,595.4676,557.0083333333333,Northern Rockies
9052758,2018-08-02 19:30:00,42.07,-114.62,48.5569174,-113.0134175,Chief Mountain Interagency Hotshot Crew,1042.9351,747.3916666666667,Northern Rockies
9052758,2018-08-02 19:30:00,42.07,-114.62,48.3840151,-114.0545096,Flathead Interagency Hotshot Crew,1019.0691,723.5366666666666,Northern Rockies
9052758,2018-08-02 19:30:00,42.07,-114.62,46.6120721,-111.9889096,Helena Interagency Hotshot Crew,765.4015,545.875,Northern Rockies
9052758,2018-08-02 19:30:00,42.07,-114.62,47.92543939999999,-116.2237688,Idaho Panhandle Interagency Hotshot Crew,1100.2933,829.3716666666667,Northern Rockies
9052758,2018-08-02 19:30:00,42.07,-114.62,47.5203032,-111.242147,Lewis & Clark Interagency Hotshot Crew,911.5767,634.8033333333333,Northern Rockies
9052758,2018-08-02 19:30:00,42.07,-114.62,46.841301,-114.0569882,Lolo Interagency Hotshot Crew,837.6296,588.7133333333334,Northern Rockies
9052758,2018-08-02 19:30:00,42.07,-114.62,48.5109572,-122.2276015,Baker River IHC,1169.2645,874.9916666666667,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,47.6753687,-120.2104581,Entiat IHC,965.9428,754.1616666666666,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,45.3062477,-118.0575804,LaGrande IHC,547.1845,429.7933333333333,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,42.1841454,-121.7555859,Lakeview IHC,895.5396999999999,769.1033333333332,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,44.3026873,-120.8092362,Prineville IHC,762.3113000000001,663.615,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,44.2606244,-121.1476129,Redmond IHC,866.1985,683.875,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,42.7628735,-122.4890877,Rogue River IHC,1043.1484,829.1800000000001,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,45.3062477,-118.0575804,Union IHC,547.1845,429.7933333333333,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,43.987739,-117.2394959,Vale IHC,394.0555,329.7,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,44.7747471,-121.2519718,Warm Springs IHC,837.1495,736.7583333333333,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,42.2516463,-121.7907998,Winema IHC,897.1801999999999,770.6483333333333,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,43.212525,-123.3196125,Wolf Creek IHC,1117.3247,897.115,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,45.3429076,-121.9417061,Zigzag IHC,951.972,722.6616666666666,Northwest
9052758,2018-08-02 19:30:00,42.07,-114.62,40.3662187,-105.5605813,Alpine IHC,1155.9731000000002,858.6983333333334,Rocky Mountain
9052758,2018-08-02 19:30:00,42.07,-114.62,40.5140296,-107.5317614,Craig IHC,881.8116,666.0466666666667,Rocky Mountain
9052758,2018-08-02 19:30:00,42.07,-114.62,39.1926884,-105.3337073,Pike IHC,1291.8051,956.67,Rocky Mountain
9052758,2018-08-02 19:30:00,42.07,-114.62,40.5591447,-105.0859719,Roosevelt IHC,1088.9839,770.315,Rocky Mountain
9052758,2018-08-02 19:30:00,42.07,-114.62,37.2731752,-107.8932,San Juan IHC,1039.108,794.2133333333334,Rocky Mountain
9052758,2018-08-02 19:30:00,42.07,-114.62,43.775047,-103.6119741,Tatanka IHC,1357.735,978.7966666666669,Rocky Mountain
9052758,2018-08-02 19:30:00,42.07,-114.62,44.4750893,-108.0560267,Wyoming IHC,801.5411,694.0416666666666,Rocky Mountain
9052758,2018-08-02 19:30:00,42.07,-114.62,35.6120522,-82.5689287,Asheville IHC,3440.729,2345.85,Southern
9052758,2018-08-02 19:30:00,42.07,-114.62,38.3828749,-78.9351056,Augusta IHC,3679.646,2489.273333333333,Southern
9052758,2018-08-02 19:30:00,42.07,-114.62,36.2053883,-82.34794219999999,Cherokee IHC,3419.6489,2327.866666666667,Southern
9052758,2018-08-02 19:30:00,42.07,-114.62,32.3363154,-90.0664259,Jackson IHC,3146.2289,2124.4816666666666,Southern
9052758,2018-08-02 19:30:00,42.07,-114.62,36.8118588,-118.6614809,Arrowhead IHC,1283.762,965.805,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,35.1924281,-120.4327157,Arroyo Grande IHC,1374.863,1009.0266666666666,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.359504,-118.3967674,Bear Divide IHC,1157.0517,891.885,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.2680621,-116.9425342,Big Bear IHC,1077.6969,840.3516666666667,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,35.51067,-118.5189762,Breckenridge IHC,1119.9262,873.4216666666667,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,37.2321657,-119.5092019,Crane Valley IHC,1056.1932,852.6616666666666,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.1552715,-117.8371564,Dalton IHC,1125.572,855.2966666666667,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.0567872,-116.9478281,Del Rosa IHC,1135.5064,867.0816666666667,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,36.0156695,-118.3929417,Fulton IHC,1088.4316,999.6333333333332,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,32.7822744,-116.8388851,Golden Eagles IHC,1285.4971,972.7466666666668,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,37.8141401,-119.8941042,Groveland IHC,940.1905,766.9716666666667,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,36.6923325,-119.05186,Horseshoe Meadow IHC,1222.0687,904.0833333333334,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,37.36928959999999,-118.3949287,Inyo IHC,823.573,627.9466666666667,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,35.4441506,-119.0762392,Kern Valley IHC,1198.8923,905.1133333333332,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,36.9106735,-119.3061738,Kings River IHC,1214.0461,905.645,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,32.8554186,-116.6235749,Laguna IHC,1292.9484,978.7516666666668,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.2942505,-118.3614634,Little Tujunga IHC,1182.5393,895.6283333333333,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.5438122,-119.7906385,Los Padres IHC,1311.6681999999998,1013.765,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.0794253,-117.0470958,Mill Creek IHC,1121.5037,856.385,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,33.0738616,-116.8455731,Palomar IHC,1245.4406,945.8016666666666,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,37.3748565,-119.6273599,Sierra IHC,1033.9891,827.0733333333334,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,36.0156695,-118.3929417,Springville IHC,1088.4316,999.6333333333332,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,37.9815296,-120.3675147,Stanislaus IHC,896.2175,708.0183333333333,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,34.5023487,-118.4520393,Texas Canyon IHC,1159.4332,892.6949999999999,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,37.3541079,-121.9552356,Valyermo IHC,1065.2097,778.225,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,36.778261,-119.4179324,Ventana IHC,1186.012,868.7,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,33.7468122,-116.7145682,Vista Grande IHC,1183.8503999999998,900.8616666666666,Southern California
9052758,2018-08-02 19:30:00,42.07,-114.62,32.1329175,-110.9239801,Aravaipa Veterans IHC,1392.9658,1073.2166666666667,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,34.3929058,-110.5572094,Black Mesa IHC,1346.7717,1009.5383333333334,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,34.6110214,-111.1888465,Blue Ridge IHC,1231.0799,956.3683333333332,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,36.3881143,-105.5799638,Carson IHC,1364.1573999999998,1075.3266666666666,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,35.2288906,-111.5803201,Flagstaff IHC,1139.4083999999998,868.5233333333333,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,33.8209342,-109.9850773,Fort Apache IHC,1407.894,1076.26,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,33.3545086,-110.452479,Geronimo IHC,1378.8163,1091.6583333333333,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,33.7157828,-108.7765963,Gila IHC,1438.0088999999998,1141.9916666666666,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,33.3780434,-110.7707118,Globe IHC,1341.5531,1060.47,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,33.4487451,-111.7209473,Mesa IHC,1232.6823,973.6833333333332,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,35.1545853,-111.6580096,Mormon Lake IHC,1132.2557,864.3883333333334,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,35.1547006,-106.6071106,Mt. Taylor IHC,1365.2691,1032.2233333333334,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,35.5247534,-108.743248,Navajo IHC,1184.3145,907.2016666666666,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,34.2412081,-111.3070427,Payson IHC,1278.5087,999.0883333333334,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,34.6563038,-112.4136008,Prescott IHC,1122.8996000000002,867.575,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,32.9446126,-105.7485282,Sacramento IHC,1728.3244,1292.9983333333332,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,35.5890356,-106.0543491,Santa Fe IHC,1399.9717,1053.215,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,32.7902086,-108.2435937,Silver City IHC,1618.5795,1269.7616666666663,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,33.3513163,-105.6764147,Smokey Bear IHC,1662.9685,1241.8466666666668,Southwest
9052758,2018-08-02 19:30:00,42.07,-114.62,35.0694767,-108.8484168,Zuni IHC,1242.0288,971.0266666666666,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,64.8277871,-147.6429151,Chena IHC,5636.1363,4177.928333333333,Alaska
9062347,2018-07-28 07:30:00,33.94,-111.99,64.8277871,-147.6429151,Midnight Sun IHC,5636.1363,4177.928333333333,Alaska
9062347,2018-07-28 07:30:00,33.94,-111.99,41.3426317,-88.1318465,Midewin IHC,2775.264,1852.9316666666664,Eastern
9062347,2018-07-28 07:30:00,33.94,-111.99,40.4879074,-111.8980233,Alta IHC,1000.4249,742.5966666666667,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,39.1522817,-119.7677488,Black Mountain IHC,1146.9539,900.2033333333333,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,44.0757921,-115.6173828,Boise IHC,1671.9913,1192.493333333333,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,40.7197195,-111.9507159,Bonneville IHC,1030.6721,763.9699999999999,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,37.6518459,-112.6797021,Cedar City IHC,633.7302,539.67,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,43.8285046,-115.8345537,Idaho City IHC,1620.3468,1131.2216666666668,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,41.7437847,-111.7968227,Logan IHC,1164.5389,856.2266666666667,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,40.4879074,-111.8980233,Lone Peak IHC,1000.4249,742.5966666666667,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,40.733949,-115.9040582,Ruby Mountain IHC,1142.9623,889.295,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,42.65727469999999,-114.4513489,Sawtooth IHC,1380.5677,973.3183333333332,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,39.1833851,-119.701433,Silver State IHC,1139.7917,893.2883333333334,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,42.8346026,-112.4054936,Snake River IHC,1287.8203999999998,917.5466666666669,Great Basin
9062347,2018-07-28 07:30:00,33.94,-111.99,39.01022,-120.8452313,American River IHC,1347.418,970.675,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,39.9310666,-120.8131449,Beckwourth IHC,1277.9111,1025.51,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,40.4066303,-120.6372918,Diamond Mountain IHC,1288.9643,1002.7233333333334,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,38.7376225,-120.6638766,Eldorado IHC,1330.5361,959.4683333333334,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,39.1721614,-122.9061124,Elk Mountain IHC,1426.7938,1046.715,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,39.9310666,-120.8131449,Feather River IHC,1277.9111,1025.51,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,41.8351867,-122.8520587,Klamath IHC,1720.7596,1226.8183333333334,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,40.4217266,-120.7028841,Lassen IHC,1296.2822,1011.0966666666668,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,40.4645895,-123.5313635,Mad River IHC,1620.8524,1178.3166666666666,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,39.3750411,-122.5445485,Mendocino IHC,1422.1409,1029.513333333333,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,41.4450638,-120.8683401,Modoc IHC,1457.533,1124.7483333333332,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,39.9772934,-120.939766,Plumas IHC,1289.112,1015.0516666666666,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,40.5163568,-122.2987907,Redding IHC,1512.8454,1072.5333333333333,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,41.5878067,-123.0989695,Salmon River IHC,1727.2115,1244.3149999999998,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,40.869191,-122.3892231,Shasta Lake IHC,1562.515,1107.775,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,41.778856,-123.896942,Smith River IHC,1917.4202,1437.085,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,39.4396096,-121.0709592,Tahoe IHC,1396.4122,1007.7066666666668,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,38.9325805,-119.9732314,Tallac IHC,1164.881,933.0316666666666,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,40.3634499,-122.9656552,Trinity IHC,1553.1813,1115.9083333333333,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,39.3340879,-120.1717633,Truckee IHC,1207.6773,943.9,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,40.8881377,-123.5862602,Ukonom IHC,1674.9296000000002,1185.965,Northern California
9062347,2018-07-28 07:30:00,33.94,-111.99,46.0245451,-114.1783168,Bitterroot Interagency Hotshot Crew,1780.7323,1271.1666666666667,Northern Rockies
9062347,2018-07-28 07:30:00,33.94,-111.99,48.5569174,-113.0134175,Chief Mountain Interagency Hotshot Crew,2084.9776,1429.631666666667,Northern Rockies
9062347,2018-07-28 07:30:00,33.94,-111.99,48.3840151,-114.0545096,Flathead Interagency Hotshot Crew,2061.1116,1405.7766666666669,Northern Rockies
9062347,2018-07-28 07:30:00,33.94,-111.99,46.6120721,-111.9889096,Helena Interagency Hotshot Crew,1807.444,1228.115,Northern Rockies
9062347,2018-07-28 07:30:00,33.94,-111.99,47.92543939999999,-116.2237688,Idaho Panhandle Interagency Hotshot Crew,2142.3358,1511.611666666667,Northern Rockies
9062347,2018-07-28 07:30:00,33.94,-111.99,47.5203032,-111.242147,Lewis & Clark Interagency Hotshot Crew,1953.6191,1317.0433333333335,Northern Rockies
9062347,2018-07-28 07:30:00,33.94,-111.99,46.841301,-114.0569882,Lolo Interagency Hotshot Crew,1879.6721,1270.9533333333334,Northern Rockies
9062347,2018-07-28 07:30:00,33.94,-111.99,48.5109572,-122.2276015,Baker River IHC,2463.0574,1707.4383333333333,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,47.6753687,-120.2104581,Entiat IHC,2259.7357,1586.6083333333331,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,45.3062477,-118.0575804,LaGrande IHC,1840.9773,1262.24,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,42.1841454,-121.7555859,Lakeview IHC,1581.2055,1222.35,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,44.3026873,-120.8092362,Prineville IHC,1793.0611,1347.835,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,44.2606244,-121.1476129,Redmond IHC,1810.7387,1347.4883333333337,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,42.7628735,-122.4890877,Rogue River IHC,1830.0049,1312.986666666667,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,45.3062477,-118.0575804,Union IHC,1840.9773,1262.24,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,43.987739,-117.2394959,Vale IHC,1687.8484,1162.1466666666668,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,44.7747471,-121.2519718,Warm Springs IHC,1876.012,1409.3866666666663,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,42.2516463,-121.7907998,Winema IHC,1588.5844,1229.8,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,43.212525,-123.3196125,Wolf Creek IHC,1914.2993,1359.965,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,45.3429076,-121.9417061,Zigzag IHC,1969.7294,1488.2483333333332,Northwest
9062347,2018-07-28 07:30:00,33.94,-111.99,40.3662187,-105.5605813,Alpine IHC,1302.8294,1034.631666666667,Rocky Mountain
9062347,2018-07-28 07:30:00,33.94,-111.99,40.5140296,-107.5317614,Craig IHC,1139.4915,853.3066666666667,Rocky Mountain
9062347,2018-07-28 07:30:00,33.94,-111.99,39.1926884,-105.3337073,Pike IHC,1403.3533,985.25,Rocky Mountain
9062347,2018-07-28 07:30:00,33.94,-111.99,40.5591447,-105.0859719,Roosevelt IHC,1383.3425,1015.7816666666666,Rocky Mountain
9062347,2018-07-28 07:30:00,33.94,-111.99,37.2731752,-107.8932,San Juan IHC,696.6234000000001,547.24,Rocky Mountain
9062347,2018-07-28 07:30:00,33.94,-111.99,43.775047,-103.6119741,Tatanka IHC,1870.4785,1341.5933333333337,Rocky Mountain
9062347,2018-07-28 07:30:00,33.94,-111.99,44.4750893,-108.0560267,Wyoming IHC,1706.8289,1235.84,Rocky Mountain
9062347,2018-07-28 07:30:00,33.94,-111.99,35.6120522,-82.5689287,Asheville IHC,3134.7905,2103.9866666666667,Southern
9062347,2018-07-28 07:30:00,33.94,-111.99,38.3828749,-78.9351056,Augusta IHC,3530.1617,2344.9216666666666,Southern
9062347,2018-07-28 07:30:00,33.94,-111.99,36.2053883,-82.34794219999999,Cherokee IHC,3148.144,2088.245,Southern
9062347,2018-07-28 07:30:00,33.94,-111.99,32.3363154,-90.0664259,Jackson IHC,2450.3501,1622.7816666666663,Southern
9062347,2018-07-28 07:30:00,33.94,-111.99,36.8118588,-118.6614809,Arrowhead IHC,1059.6761,821.4733333333334,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,35.1924281,-120.4327157,Arroyo Grande IHC,950.2048,721.2216666666667,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.359504,-118.3967674,Bear Divide IHC,693.9895,526.8066666666667,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.2680621,-116.9425342,Big Bear IHC,610.0522,474.4933333333333,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,35.51067,-118.5189762,Breckenridge IHC,831.3162,646.1366666666667,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,37.2321657,-119.5092019,Crane Valley IHC,1071.1696000000002,790.825,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.1552715,-117.8371564,Dalton IHC,621.6091,465.82,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.0567872,-116.9478281,Del Rosa IHC,541.7697,413.465,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,36.0156695,-118.3929417,Fulton IHC,904.801,810.6266666666667,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,32.7822744,-116.8388851,Golden Eagles IHC,589.0929,457.73333333333335,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,37.8141401,-119.8941042,Groveland IHC,1206.4975,907.9233333333334,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,36.6923325,-119.05186,Horseshoe Meadow IHC,997.6754,754.9066666666666,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,37.36928959999999,-118.3949287,Inyo IHC,963.7315,719.045,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,35.4441506,-119.0762392,Kern Valley IHC,834.438,614.9233333333334,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,36.9106735,-119.3061738,Kings River IHC,1032.8139,782.2383333333333,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,32.8554186,-116.6235749,Laguna IHC,567.3861999999999,438.0066666666667,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.2942505,-118.3614634,Little Tujunga IHC,677.927,506.235,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.5438122,-119.7906385,Los Padres IHC,836.9515,624.6683333333333,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.0794253,-117.0470958,Mill Creek IHC,548.3084,415.2683333333333,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,33.0738616,-116.8455731,Palomar IHC,589.4361,478.585,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,37.3748565,-119.6273599,Sierra IHC,1077.987,791.315,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,36.0156695,-118.3929417,Springville IHC,904.801,810.6266666666667,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,37.9815296,-120.3675147,Stanislaus IHC,1183.7667,876.62,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,34.5023487,-118.4520393,Texas Canyon IHC,715.4955,536.3183333333333,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,37.3541079,-121.9552356,Valyermo IHC,1202.355,871.5666666666667,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,36.778261,-119.4179324,Ventana IHC,1004.7798,745.2933333333333,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,33.7468122,-116.7145682,Vista Grande IHC,531.4218000000001,420.9983333333333,Southern California
9062347,2018-07-28 07:30:00,33.94,-111.99,32.1329175,-110.9239801,Aravaipa Veterans IHC,265.4664,226.63333333333333,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,34.3929058,-110.5572094,Black Mesa IHC,263.6136,262.465,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,34.6110214,-111.1888465,Blue Ridge IHC,195.5363,188.56333333333333,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,36.3881143,-105.5799638,Carson IHC,921.9644,661.5366666666666,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,35.2288906,-111.5803201,Flagstaff IHC,205.9283,178.45499999999998,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,33.8209342,-109.9850773,Fort Apache IHC,348.0579,331.4783333333333,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,33.3545086,-110.452479,Geronimo IHC,241.7269,244.4333333333333,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,33.7157828,-108.7765963,Gila IHC,490.5382,454.895,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,33.3780434,-110.7707118,Globe IHC,204.4638,213.245,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,33.4487451,-111.7209473,Mesa IHC,92.0127,125.05166666666668,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,35.1545853,-111.6580096,Mormon Lake IHC,196.1178,170.48666666666668,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,35.1547006,-106.6071106,Mt. Taylor IHC,723.2076999999999,505.975,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,35.5247534,-108.743248,Navajo IHC,494.6802,358.4533333333333,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,34.2412081,-111.3070427,Payson IHC,176.8932,190.77166666666665,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,34.6563038,-112.4136008,Prescott IHC,128.17010000000002,135.23166666666663,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,32.9446126,-105.7485282,Sacramento IHC,834.6719,609.9599999999999,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,35.5890356,-106.0543491,Santa Fe IHC,796.5301999999999,551.7366666666666,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,32.7902086,-108.2435937,Silver City IHC,579.4364,431.97333333333336,Southwest
9062347,2018-07-28 07:30:00,33.94,-111.99,33.3513163,-105.6764147,Smokey Bear IHC,881.0098,643.0183333333333,Southwest
