fire1_id,fire1_date,fire1_latitude,fire1_longitude,fire2_id,fire2_date,fire2_latitude,fire2_longitude,distance_km,duration_min
9048237,2018-08-02 16:52:30,44.85,-114.3,9185154,2018-07-26 20:00:00,42.18,-113.51,467.14209999999997,436.4216666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9186440,2018-07-27 17:15:00,43.79,-107.94,813.2594,730.85
9048237,2018-08-02 16:52:30,44.85,-114.3,9188070,2018-07-27 12:07:30,25.23,-80.87,4609.9978,3169.438333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9216987,2018-08-04 19:30:00,48.99,-116.09,708.8910999999999,751.6466666666668
9048237,2018-08-02 16:52:30,44.85,-114.3,9218536,2018-07-28 04:30:00,34.86,-108.14,1501.2128,1178.6116666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9218699,2018-07-28 04:00:00,34.85,-108.13,1504.286,1197.0466666666666
9048237,2018-08-02 16:52:30,44.85,-114.3,9218948,2018-07-26 13:00:00,44.01,-116.15,320.3329,379.5683333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9227888,2018-08-06 19:05:00,47.51,-117.67,687.1245,577.5533333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9228131,2018-08-06 19:07:30,39.75,-111.45,705.4422,536.5166666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9228844,2018-08-06 19:45:00,47.98,-119.42,837.1273,711.67
9048237,2018-08-02 16:52:30,44.85,-114.3,9231325,2018-08-03 15:45:00,33.34,-97.62,2376.6728,1692.9683333333335
9048237,2018-08-02 16:52:30,44.85,-114.3,9231453,2018-08-03 18:30:00,41.81,-112.67,506.9948,409.03
9048237,2018-08-02 16:52:30,44.85,-114.3,9231915,2018-08-04 06:00:00,32.47,-98.57,2499.2692,1739.495
9048237,2018-08-02 16:52:30,44.85,-114.3,9232042,2018-08-03 14:00:00,35.4,-118.77,1692.3278,1179.76
9048237,2018-08-02 16:52:30,44.85,-114.3,9250771,2018-08-02 19:45:00,36.36,-112.3,1189.049,1098.625
9048237,2018-08-02 16:52:30,44.85,-114.3,9251016,2018-07-27 17:00:00,40.5,-112.96,680.3462,573.3566666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9251374,2018-07-29 19:30:00,39.3,-109.87,961.7359,917.9366666666666
9048237,2018-08-02 16:52:30,44.85,-114.3,9255966,2018-07-28 14:15:00,38.46,-111.48,908.0413000000001,818.2783333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9256131,2018-07-27 19:30:00,47.79,-119.98,897.969,770.4633333333334
9048237,2018-08-02 16:52:30,44.85,-114.3,9268919,2018-07-28 08:30:00,47.03,-121.7,1053.7351,917.7933333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9269467,2018-07-28 01:00:00,34.61,-110.82,1538.5307,1198.7016666666668
9052758,2018-08-02 19:30:00,42.07,-114.62,9062347,2018-07-28 07:30:00,33.94,-111.99,1193.7797,985.2716666666668
9052758,2018-08-02 19:30:00,42.07,-114.62,9063512,2018-07-28 15:30:00,41.52,-108.78,743.3652,562.225
9052758,2018-08-02 19:30:00,42.07,-114.62,9063927,2018-07-28 14:22:30,46.34,-115.87,716.7936,623.4083333333333
9052758,2018-08-02 19:30:00,42.07,-114.62,9065707,2018-07-28 17:37:30,43.77,-107.9,862.2785,742.9716666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9066427,2018-08-04 12:15:00,48.45,-116.67,998.1358,932.3766666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9066583,2018-07-29 05:45:00,43.01,-122.04,979.7152,808.1183333333333
9052758,2018-08-02 19:30:00,42.07,-114.62,9071636,2018-07-30 17:37:30,40.77,-111.47,460.9583,361.415
9052758,2018-08-02 19:30:00,42.07,-114.62,9073125,2018-08-02 06:15:00,35.47,-107.31,1340.2651,1095.0216666666668
9052758,2018-08-02 19:30:00,42.07,-114.62,9074823,2018-07-29 14:45:00,34.56,-110.95,1293.1779,1033.9033333333332
9052758,2018-08-02 19:30:00,42.07,-114.62,9083723,2018-08-07 06:07:30,40.01,-121.26,839.8636,634.2616666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9087651,2018-08-08 12:30:00,35.91,-105.81,1391.7707,1103.6783333333333
9052758,2018-08-02 19:30:00,42.07,-114.62,9093430,2018-07-30 23:52:30,38.45,-108.66,1008.9469,890.4383333333334
9052758,2018-08-02 19:30:00,42.07,-114.62,9095328,2018-07-30 07:15:00,48.8,-116.69,1086.4341000000002,973.3666666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9095808,2018-08-05 06:00:00,47.57,-123.13,1219.6347,953.2133333333334
9052758,2018-08-02 19:30:00,42.07,-114.62,9118036,2018-07-29 14:30:00,47.85,-120.54,1021.3981,908.6366666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9120308,2018-07-29 09:07:30,39.4,-107.88,951.4289,734.2800000000001
9052758,2018-08-02 19:30:00,42.07,-114.62,9122508,2018-07-30 05:45:00,48.27,-116.17,1114.249,869.3016666666666
9052758,2018-08-02 19:30:00,42.07,-114.62,9131086,2018-07-29 18:00:00,39.91,-107.63,992.0791999999999,770.1966666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9153287,2018-07-30 06:30:00,44.82,-115.28,544.2834,643.8183333333333
9052758,2018-08-02 19:30:00,42.07,-114.62,9155267,2018-07-30 05:07:30,42.83,-111.19,440.993,489.495
9052758,2018-08-02 19:30:00,42.07,-114.62,9158416,2018-08-01 03:00:00,48.59,-115.16,1125.6842,942.3116666666666
9052758,2018-08-02 19:30:00,42.07,-114.62,9159692,2018-08-07 07:00:00,42.93,-122.66,1126.3768,1060.1866666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9170696,2018-08-11 17:30:00,34.9,-108.24,1348.0723,1101.4916666666666
9052758,2018-08-02 19:30:00,42.07,-114.62,9185154,2018-07-26 20:00:00,42.18,-113.51,201.4051,276.92833333333334
9052758,2018-08-02 19:30:00,42.07,-114.62,9186440,2018-07-27 17:15:00,43.79,-107.94,859.2158000000001,753.1116666666666
9052758,2018-08-02 19:30:00,42.07,-114.62,9188070,2018-07-27 12:07:30,25.23,-80.87,4560.6979,3104.7233333333334
9052758,2018-08-02 19:30:00,42.07,-114.62,9216987,2018-08-04 19:30:00,48.99,-116.09,1072.6234,972.5083333333333
9052758,2018-08-02 19:30:00,42.07,-114.62,9218536,2018-07-28 04:30:00,34.86,-108.14,1344.5732,1071.81
9052758,2018-08-02 19:30:00,42.07,-114.62,9218699,2018-07-28 04:00:00,34.85,-108.13,1347.6463999999999,1090.245
9052758,2018-08-02 19:30:00,42.07,-114.62,9218948,2018-07-26 13:00:00,44.01,-116.15,345.8027,355.23333333333335
9052758,2018-08-02 19:30:00,42.07,-114.62,9227888,2018-08-06 19:05:00,47.51,-117.67,926.9686999999999,693.35
9052758,2018-08-02 19:30:00,42.07,-114.62,9228131,2018-08-06 19:07:30,39.75,-111.45,548.8027,429.71500000000003
9052758,2018-08-02 19:30:00,42.07,-114.62,9228844,2018-08-06 19:45:00,47.98,-119.42,962.9706,765.9583333333334
9052758,2018-08-02 19:30:00,42.07,-114.62,9231325,2018-08-03 15:45:00,33.34,-97.62,2327.3729,1628.2533333333333
9052758,2018-08-02 19:30:00,42.07,-114.62,9231453,2018-08-03 18:30:00,41.81,-112.67,280.344,271.805
9052758,2018-08-02 19:30:00,42.07,-114.62,9231915,2018-08-04 06:00:00,32.47,-98.57,2261.5523,1634.0800000000002
9052758,2018-08-02 19:30:00,42.07,-114.62,9232042,2018-08-03 14:00:00,35.4,-118.77,1182.8778,905.9050000000001
9052758,2018-08-02 19:30:00,42.07,-114.62,9250771,2018-08-02 19:45:00,36.36,-112.3,916.7312,966.2633333333334
9052758,2018-08-02 19:30:00,42.07,-114.62,9251016,2018-07-27 17:00:00,40.5,-112.96,347.84159999999997,380.34000000000003
9052758,2018-08-02 19:30:00,42.07,-114.62,9251374,2018-07-29 19:30:00,39.3,-109.87,806.341,812.6933333333333
9052758,2018-08-02 19:30:00,42.07,-114.62,9255966,2018-07-28 14:15:00,38.46,-111.48,751.4018000000001,711.4766666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9256131,2018-07-27 19:30:00,47.79,-119.98,990.4144,773.6949999999999
9052758,2018-08-02 19:30:00,42.07,-114.62,9268919,2018-07-28 08:30:00,47.03,-121.7,1000.5904,813.1816666666667
9052758,2018-08-02 19:30:00,42.07,-114.62,9269467,2018-07-28 01:00:00,34.61,-110.82,1282.7913,1044.8
9062347,2018-07-28 07:30:00,33.94,-111.99,9063512,2018-07-28 15:30:00,41.52,-108.78,1377.6281999999999,1007.435
9062347,2018-07-28 07:30:00,33.94,-111.99,9063927,2018-07-28 14:22:30,46.34,-115.87,2010.5865,1455.855
9062347,2018-07-28 07:30:00,33.94,-111.99,9065707,2018-07-28 17:37:30,43.77,-107.9,1633.2886,1230.78
9062347,2018-07-28 07:30:00,33.94,-111.99,9066427,2018-08-04 12:15:00,48.45,-116.67,2245.7998,1629.0066666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9066583,2018-07-29 05:45:00,43.01,-122.04,1690.2958999999998,1346.0566666666666
9062347,2018-07-28 07:30:00,33.94,-111.99,9071636,2018-07-30 17:37:30,40.77,-111.47,1040.6874,779.3083333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9073125,2018-08-02 06:15:00,35.47,-107.31,711.6235,586.4416666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9074823,2018-07-29 14:45:00,34.56,-110.95,263.9206,309.55333333333334
9062347,2018-07-28 07:30:00,33.94,-111.99,9083723,2018-08-07 06:07:30,40.01,-121.26,1448.5798,1045.5166666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9087651,2018-08-08 12:30:00,35.91,-105.81,861.3692,626.4166666666666
9062347,2018-07-28 07:30:00,33.94,-111.99,9093430,2018-07-30 23:52:30,38.45,-108.66,779.6863000000001,793.7483333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9095328,2018-07-30 07:15:00,48.8,-116.69,2334.0981,1669.9966666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9095808,2018-08-05 06:00:00,47.57,-123.13,2513.4276,1785.66
9062347,2018-07-28 07:30:00,33.94,-111.99,9118036,2018-07-29 14:30:00,47.85,-120.54,2315.1909,1741.0833333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9120308,2018-07-29 09:07:30,39.4,-107.88,985.8325,774.9083333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9122508,2018-07-30 05:45:00,48.27,-116.17,2156.2915,1551.5416666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9131086,2018-07-29 18:00:00,39.91,-107.63,1053.683,830.5166666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9153287,2018-07-30 06:30:00,44.82,-115.28,1838.0762,1476.2649999999999
9062347,2018-07-28 07:30:00,33.94,-111.99,9155267,2018-07-30 05:07:30,42.83,-111.19,1395.4248,1121.6333333333334
9062347,2018-07-28 07:30:00,33.94,-111.99,9158416,2018-08-01 03:00:00,48.59,-115.16,2167.7266,1624.5516666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9159692,2018-08-07 07:00:00,42.93,-122.66,1856.327,1495.2433333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9170696,2018-08-11 17:30:00,34.9,-108.24,588.7715999999999,554.9150000000001
9062347,2018-07-28 07:30:00,33.94,-111.99,9185154,2018-07-26 20:00:00,42.18,-113.51,1309.5446000000002,997.4166666666666
9062347,2018-07-28 07:30:00,33.94,-111.99,9186440,2018-07-27 17:15:00,43.79,-107.94,1630.2259,1240.9199999999998
9062347,2018-07-28 07:30:00,33.94,-111.99,9188070,2018-07-27 12:07:30,25.23,-80.87,3986.8563,2676.9816666666666
9062347,2018-07-28 07:30:00,33.94,-111.99,9216987,2018-08-04 19:30:00,48.99,-116.09,2239.7905,1667.68
9062347,2018-07-28 07:30:00,33.94,-111.99,9218536,2018-07-28 04:30:00,34.86,-108.14,585.2725,525.2333333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9218699,2018-07-28 04:00:00,34.85,-108.13,588.3457,543.6683333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9218948,2018-07-26 13:00:00,44.01,-116.15,1639.5955,1187.68
9062347,2018-07-28 07:30:00,33.94,-111.99,9227888,2018-08-06 19:05:00,47.51,-117.67,2218.0238,1493.5866666666666
9062347,2018-07-28 07:30:00,33.94,-111.99,9228131,2018-08-06 19:07:30,39.75,-111.45,900.0899000000001,713.685
9062347,2018-07-28 07:30:00,33.94,-111.99,9228844,2018-08-06 19:45:00,47.98,-119.42,2256.7635,1598.405
9062347,2018-07-28 07:30:00,33.94,-111.99,9231325,2018-08-03 15:45:00,33.34,-97.62,1645.4208999999998,1114.98
9062347,2018-07-28 07:30:00,33.94,-111.99,9231453,2018-08-03 18:30:00,41.81,-112.67,1203.2864,884.005
9062347,2018-07-28 07:30:00,33.94,-111.99,9231915,2018-08-04 06:00:00,32.47,-98.57,1610.0563,1074.835
9062347,2018-07-28 07:30:00,33.94,-111.99,9232042,2018-08-03 14:00:00,35.4,-118.77,826.4086,624.3183333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9250771,2018-08-02 19:45:00,36.36,-112.3,525.1076999999999,652.5266666666666
9062347,2018-07-28 07:30:00,33.94,-111.99,9251016,2018-07-27 17:00:00,40.5,-112.96,1056.4732,892.8433333333334
9062347,2018-07-28 07:30:00,33.94,-111.99,9251374,2018-07-29 19:30:00,39.3,-109.87,856.8451,879.8483333333334
9062347,2018-07-28 07:30:00,33.94,-111.99,9255966,2018-07-28 14:15:00,38.46,-111.48,812.8763,796.8633333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9256131,2018-07-27 19:30:00,47.79,-119.98,2284.2073,1606.1416666666667
9062347,2018-07-28 07:30:00,33.94,-111.99,9268919,2018-07-28 08:30:00,47.03,-121.7,2294.3833,1645.6283333333333
9062347,2018-07-28 07:30:00,33.94,-111.99,9269467,2018-07-28 01:00:00,34.61,-110.82,290.9057,352.045
9063512,2018-07-28 15:30:00,41.52,-108.78,9063927,2018-07-28 14:22:30,46.34,-115.87,1300.6732,914.26
9063512,2018-07-28 15:30:00,41.52,-108.78,9065707,2018-07-28 17:37:30,43.77,-107.9,444.4457,380.60499999999996
9063512,2018-07-28 15:30:00,41.52,-108.78,9066427,2018-08-04 12:15:00,48.45,-116.67,1367.8945,1046.585
9063512,2018-07-28 15:30:00,41.52,-108.78,9066583,2018-07-29 05:45:00,43.01,-122.04,1563.5948,1098.97
9063512,2018-07-28 15:30:00,41.52,-108.78,9071636,2018-07-30 17:37:30,40.77,-111.47,338.17190000000005,230.22333333333333
9063512,2018-07-28 15:30:00,41.52,-108.78,9073125,2018-08-02 06:15:00,35.47,-107.31,1055.4723999999999,965.8916666666667
9063512,2018-07-28 15:30:00,41.52,-108.78,9074823,2018-07-29 14:45:00,34.56,-110.95,1329.8582,1003.1666666666666
9063512,2018-07-28 15:30:00,41.52,-108.78,9083723,2018-08-07 06:07:30,40.01,-121.26,1392.1695,912.7833333333333
9063512,2018-07-28 15:30:00,41.52,-108.78,9087651,2018-08-08 12:30:00,35.91,-105.81,1073.1885,813.4966666666667
9063512,2018-07-28 15:30:00,41.52,-108.78,9093430,2018-07-30 23:52:30,38.45,-108.66,620.583,668.1383333333334
9063512,2018-07-28 15:30:00,41.52,-108.78,9095328,2018-07-30 07:15:00,48.8,-116.69,1456.1928,1087.575
9063512,2018-07-28 15:30:00,41.52,-108.78,9095808,2018-08-05 06:00:00,47.57,-123.13,1803.5143,1244.0649999999998
9063512,2018-07-28 15:30:00,41.52,-108.78,9118036,2018-07-29 14:30:00,47.85,-120.54,1605.2776000000001,1199.4883333333335
9063512,2018-07-28 15:30:00,41.52,-108.78,9120308,2018-07-29 09:07:30,39.4,-107.88,430.9939,426.60333333333335
9063512,2018-07-28 15:30:00,41.52,-108.78,9122508,2018-07-30 05:45:00,48.27,-116.17,1278.3862,969.12
9063512,2018-07-28 15:30:00,41.52,-108.78,9131086,2018-07-29 18:00:00,39.91,-107.63,359.11490000000003,358.995
9063512,2018-07-28 15:30:00,41.52,-108.78,9153287,2018-07-30 06:30:00,44.82,-115.28,1128.1628999999998,934.67
9063512,2018-07-28 15:30:00,41.52,-108.78,9155267,2018-07-30 05:07:30,42.83,-111.19,462.8447,449.26
9063512,2018-07-28 15:30:00,41.52,-108.78,9158416,2018-08-01 03:00:00,48.59,-115.16,1289.8213,1042.13
9063512,2018-07-28 15:30:00,41.52,-108.78,9159692,2018-08-07 07:00:00,42.93,-122.66,1710.2564,1351.0383333333334
9063512,2018-07-28 15:30:00,41.52,-108.78,9170696,2018-08-11 17:30:00,34.9,-108.24,1200.0423999999998,1018.3383333333334
9063512,2018-07-28 15:30:00,41.52,-108.78,9185154,2018-07-26 20:00:00,42.18,-113.51,599.6313,455.82166666666666
9063512,2018-07-28 15:30:00,41.52,-108.78,9186440,2018-07-27 17:15:00,43.79,-107.94,441.383,390.745
9063512,2018-07-28 15:30:00,41.52,-108.78,9188070,2018-07-27 12:07:30,25.23,-80.87,3880.0415,2625.6716666666666
9063512,2018-07-28 15:30:00,41.52,-108.78,9216987,2018-08-04 19:30:00,48.99,-116.09,1361.8851000000002,1085.2583333333334
9063512,2018-07-28 15:30:00,41.52,-108.78,9218536,2018-07-28 04:30:00,34.86,-108.14,1196.5433,988.6566666666666
9063512,2018-07-28 15:30:00,41.52,-108.78,9218699,2018-07-28 04:00:00,34.85,-108.13,1199.6165,1007.0916666666667
9063512,2018-07-28 15:30:00,41.52,-108.78,9218948,2018-07-26 13:00:00,44.01,-116.15,929.6822,646.0849999999999
9063512,2018-07-28 15:30:00,41.52,-108.78,9227888,2018-08-06 19:05:00,47.51,-117.67,1340.1185,911.1650000000001
9063512,2018-07-28 15:30:00,41.52,-108.78,9228131,2018-08-06 19:07:30,39.75,-111.45,486.3832,351.87833333333333
9063512,2018-07-28 15:30:00,41.52,-108.78,9228844,2018-08-06 19:45:00,47.98,-119.42,1490.1213,1045.2816666666668
9063512,2018-07-28 15:30:00,41.52,-108.78,9231325,2018-08-03 15:45:00,33.34,-97.62,1646.7165,1149.2016666666668
9063512,2018-07-28 15:30:00,41.52,-108.78,9231453,2018-08-03 18:30:00,41.81,-112.67,493.37309999999997,342.40999999999997
9063512,2018-07-28 15:30:00,41.52,-108.78,9231915,2018-08-04 06:00:00,32.47,-98.57,1769.3129,1195.7283333333332
9063512,2018-07-28 15:30:00,41.52,-108.78,9232042,2018-08-03 14:00:00,35.4,-118.77,1473.2686999999999,995.1216666666667
9063512,2018-07-28 15:30:00,41.52,-108.78,9250771,2018-08-02 19:45:00,36.36,-112.3,969.99,913.9866666666666
9063512,2018-07-28 15:30:00,41.52,-108.78,9251016,2018-07-27 17:00:00,40.5,-112.96,505.4427,404.8383333333333
9063512,2018-07-28 15:30:00,41.52,-108.78,9251374,2018-07-29 19:30:00,39.3,-109.87,435.04609999999997,559.4816666666667
9063512,2018-07-28 15:30:00,41.52,-108.78,9255966,2018-07-28 14:15:00,38.46,-111.48,688.9821999999999,633.64
9063512,2018-07-28 15:30:00,41.52,-108.78,9256131,2018-07-27 19:30:00,47.79,-119.98,1574.294,1064.5466666666666
9063512,2018-07-28 15:30:00,41.52,-108.78,9268919,2018-07-28 08:30:00,47.03,-121.7,1584.4698999999998,1104.0333333333333
9063512,2018-07-28 15:30:00,41.52,-108.78,9269467,2018-07-28 01:00:00,34.61,-110.82,1319.4716,1014.0633333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9065707,2018-07-28 17:37:30,43.77,-107.9,1149.1571000000001,870.5316666666666
9063927,2018-07-28 14:22:30,46.34,-115.87,9066427,2018-08-04 12:15:00,48.45,-116.67,405.0419,445.57
9063927,2018-07-28 14:22:30,46.34,-115.87,9066583,2018-07-29 05:45:00,43.01,-122.04,853.4003,727.9233333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9071636,2018-07-30 17:37:30,40.77,-111.47,1017.3526999999999,720.7666666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9073125,2018-08-02 06:15:00,35.47,-107.31,1910.6343,1465.0266666666669
9063927,2018-07-28 14:22:30,46.34,-115.87,9074823,2018-07-29 14:45:00,34.56,-110.95,1962.6469,1451.0083333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9083723,2018-08-07 06:07:30,40.01,-121.26,1247.2413999999999,914.4133333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9087651,2018-08-08 12:30:00,35.91,-105.81,1962.1398000000002,1473.6833333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9093430,2018-07-30 23:52:30,38.45,-108.66,1579.316,1260.4433333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9095328,2018-07-30 07:15:00,48.8,-116.69,493.34020000000004,486.56
9063927,2018-07-28 14:22:30,46.34,-115.87,9095808,2018-08-05 06:00:00,47.57,-123.13,773.3322,681.2933333333333
9063927,2018-07-28 14:22:30,46.34,-115.87,9118036,2018-07-29 14:30:00,47.85,-120.54,575.7804,591.1383333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9120308,2018-07-29 09:07:30,39.4,-107.88,1521.798,1104.285
9063927,2018-07-28 14:22:30,46.34,-115.87,9122508,2018-07-30 05:45:00,48.27,-116.17,422.1499,397.23333333333335
9063927,2018-07-28 14:22:30,46.34,-115.87,9131086,2018-07-29 18:00:00,39.91,-107.63,1561.2037,1138.6433333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9153287,2018-07-30 06:30:00,44.82,-115.28,382.2306,501.9
9063927,2018-07-28 14:22:30,46.34,-115.87,9155267,2018-07-30 05:07:30,42.83,-111.19,974.1484,823.4449999999999
9063927,2018-07-28 14:22:30,46.34,-115.87,9158416,2018-08-01 03:00:00,48.59,-115.16,624.6342,660.9766666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9159692,2018-08-07 07:00:00,42.93,-122.66,1000.0618000000001,979.9916666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9170696,2018-08-11 17:30:00,34.9,-108.24,1918.4415,1471.4966666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9185154,2018-07-26 20:00:00,42.18,-113.51,759.0433,629.1083333333333
9063927,2018-07-28 14:22:30,46.34,-115.87,9186440,2018-07-27 17:15:00,43.79,-107.94,1146.0944,880.6716666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9188070,2018-07-27 12:07:30,25.23,-80.87,4970.3629,3388.351666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9216987,2018-08-04 19:30:00,48.99,-116.09,479.5295,485.70166666666665
9063927,2018-07-28 14:22:30,46.34,-115.87,9218536,2018-07-28 04:30:00,34.86,-108.14,1914.9424,1441.8149999999998
9063927,2018-07-28 14:22:30,46.34,-115.87,9218699,2018-07-28 04:00:00,34.85,-108.13,1918.0156000000002,1460.25
9063927,2018-07-28 14:22:30,46.34,-115.87,9218948,2018-07-26 13:00:00,44.01,-116.15,401.8802,376.9683333333333
9063927,2018-07-28 14:22:30,46.34,-115.87,9227888,2018-08-06 19:05:00,47.51,-117.67,277.82329999999996,255.08333333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9228131,2018-08-06 19:07:30,39.75,-111.45,1119.1718,799.7199999999999
9063927,2018-07-28 14:22:30,46.34,-115.87,9228844,2018-08-06 19:45:00,47.98,-119.42,454.49159999999995,397.81666666666666
9063927,2018-07-28 14:22:30,46.34,-115.87,9231325,2018-08-03 15:45:00,33.34,-97.62,2882.9216,1969.1416666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9231453,2018-08-03 18:30:00,41.81,-112.67,837.9821999999999,623.985
9063927,2018-07-28 14:22:30,46.34,-115.87,9231915,2018-08-04 06:00:00,32.47,-98.57,2831.9213999999997,2004.085
9063927,2018-07-28 14:22:30,46.34,-115.87,9232042,2018-08-03 14:00:00,35.4,-118.77,1680.3818,1244.6833333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9250771,2018-08-02 19:45:00,36.36,-112.3,1602.7786,1361.8283333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9251016,2018-07-27 17:00:00,40.5,-112.96,1094.0758,836.56
9063927,2018-07-28 14:22:30,46.34,-115.87,9251374,2018-07-29 19:30:00,39.3,-109.87,1375.4655,1181.1399999999999
9063927,2018-07-28 14:22:30,46.34,-115.87,9255966,2018-07-28 14:15:00,38.46,-111.48,1321.7709,1081.4816666666668
9063927,2018-07-28 14:22:30,46.34,-115.87,9256131,2018-07-27 19:30:00,47.79,-119.98,498.1499,450.55333333333334
9063927,2018-07-28 14:22:30,46.34,-115.87,9268919,2018-07-28 08:30:00,47.03,-121.7,622.8611999999999,558.0816666666667
9063927,2018-07-28 14:22:30,46.34,-115.87,9269467,2018-07-28 01:00:00,34.61,-110.82,1952.2603000000001,1461.905
9065707,2018-07-28 17:37:30,43.77,-107.9,9066427,2018-08-04 12:15:00,48.45,-116.67,1203.0258999999999,955.7366666666666
9065707,2018-07-28 17:37:30,43.77,-107.9,9066583,2018-07-29 05:45:00,43.01,-122.04,1683.4245,1279.7266666666667
9065707,2018-07-28 17:37:30,43.77,-107.9,9071636,2018-07-30 17:37:30,40.77,-111.47,593.2744,452.67833333333334
9065707,2018-07-28 17:37:30,43.77,-107.9,9073125,2018-08-02 06:15:00,35.47,-107.31,1512.0139,1124.6866666666667
9065707,2018-07-28 17:37:30,43.77,-107.9,9074823,2018-07-29 14:45:00,34.56,-110.95,1584.9608,1225.6216666666667
9065707,2018-07-28 17:37:30,43.77,-107.9,9083723,2018-08-07 06:07:30,40.01,-121.26,1647.272,1135.2383333333335
9065707,2018-07-28 17:37:30,43.77,-107.9,9087651,2018-08-08 12:30:00,35.91,-105.81,1256.544,966.0366666666666
9065707,2018-07-28 17:37:30,43.77,-107.9,9093430,2018-07-30 23:52:30,38.45,-108.66,948.3566999999999,935.4483333333334
9065707,2018-07-28 17:37:30,43.77,-107.9,9095328,2018-07-30 07:15:00,48.8,-116.69,1291.3242,996.7266666666667
9065707,2018-07-28 17:37:30,43.77,-107.9,9095808,2018-08-05 06:00:00,47.57,-123.13,1746.3475,1278.27
9065707,2018-07-28 17:37:30,43.77,-107.9,9118036,2018-07-29 14:30:00,47.85,-120.54,1505.6156,1174.1683333333335
9065707,2018-07-28 17:37:30,43.77,-107.9,9120308,2018-07-29 09:07:30,39.4,-107.88,758.7675,693.9133333333334
9065707,2018-07-28 17:37:30,43.77,-107.9,9122508,2018-07-30 05:45:00,48.27,-116.17,1113.5176000000001,878.2716666666668
9065707,2018-07-28 17:37:30,43.77,-107.9,9131086,2018-07-29 18:00:00,39.91,-107.63,686.8885,626.3050000000001
9065707,2018-07-28 17:37:30,43.77,-107.9,9153287,2018-07-30 06:30:00,44.82,-115.28,1042.4902,1037.13
9065707,2018-07-28 17:37:30,43.77,-107.9,9155267,2018-07-30 05:07:30,42.83,-111.19,515.5500999999999,551.6733333333334
9065707,2018-07-28 17:37:30,43.77,-107.9,9158416,2018-08-01 03:00:00,48.59,-115.16,1124.9527,951.2816666666666
9065707,2018-07-28 17:37:30,43.77,-107.9,9159692,2018-08-07 07:00:00,42.93,-122.66,1830.0861,1531.7949999999998
9065707,2018-07-28 17:37:30,43.77,-107.9,9170696,2018-08-11 17:30:00,34.9,-108.24,1600.386,1179.6266666666668
9065707,2018-07-28 17:37:30,43.77,-107.9,9185154,2018-07-26 20:00:00,42.18,-113.51,775.8524,669.3283333333333
9065707,2018-07-28 17:37:30,43.77,-107.9,9186440,2018-07-27 17:15:00,43.79,-107.94,13.0769,78.705
